Movie Name,Imdb_id,Rating,Release Date,Genres,Cast
Udhar Ka Sindur,tt0298582,5.2,1976,"Drama,Romance","Jeetendra,Reena Roy,Asha Parekh,Govardhan Asrani,Om Shivpuri,Prema Narayan,Satyendra Kapoor,Kanwarjeet Paintal,Urmila Bhatt,Manmohan Krishna,Dheeraj Kumar,Manju Asrani,Dhumal,Vikas Anand,Kanwar,Shobha Desai,Ashalata Wabgaonkar"
Diljalaa,tt0092888,4.9,IMDbPro,"Action,Drama","Jackie Shroff,Farha Naaz,Tanuja Samarth,Danny Denzongpa,Rita Bhaduri,Kamal Chopra,Annu Kapoor,Farhad Khan,Huma Khan,Yasmin Khan,Narendranath Malhotra,Rezvanah Naaz,Sudhir Pandey,Asha Patel,Rajesh Puri,Sushma Seth,Satish Shah"
Anokha Bandhan,tt0233226,6.3,1982,Drama,"Shabana Azmi,Seema Deo,Vishal Desai,Aruna Irani,Jagdeep,Rehana Jariwala,Shashikala Jawalkar,Jeetendra,Satyendra Kapoor,Ashok Kumar,Mukri,Navin Nischol,Shekhar Purohit"
Christopher Plummer on Preparing to Play Sherlock Holmes in Murder by Decree (1979 Film),tt20865700,N/A,Cast & crew,"Biography,History",
Happy Husbands,tt1465488,3.3,2011,"Comedy,Drama","Anay,Kurush Deboo,Mohit Ghai,Ahwaan,Archana Sharma,Shruti Sharma,Danica Moadi,Kumaar Aadarsh,Akanksha,Aray Bhalla,Sunil Bhalla,Jimmy Cooper,Gaurav Ghai,Harshaali,Jaiveer,Lisa,Tonikram Mattoo"
Insaaf Ki Devi,tt0363698,3.2,IMDbPro,Action,"Jeetendra,Rekha,Niraj,Upasana Singh,Shakti Kapoor,Kader Khan,Sudha Chandran,Yograj Singh,Aparajita,Brahmachari,Anju Mahendru,Rammohan Sharma,Baby Sweety,Ajay Chadha,Maqsood"
Teen Batti Char Raasta,tt0389440,7.5,IMDbPro,Drama,"Karan Dewan,Shashikala Jawalkar,Lalita Kumari,Leela Mishra,Sheila Ramani,Nirupa Roy,Sandhya"
Ram Bharose,tt0368194,6.9,1977,Comedy,"Randhir Kapoor,Rekha,Amjad Khan,Dara Singh Randhawa,Keshto Mukherjee,Kanan Kaushal,Madan Puri,Nasir Hussain,Sujit Kumar,Raza Murad,Tom Alter,Sailesh Kumar,Gajanan Jagirdar,Jagdish Raj,Chaman Puri,Master Baboo,Javed Khan Amrohi"
Teri Baahon Mein,tt0240082,6.3,IMDbPro,Romance,"Mohnish Behl,Ayesha Shroff,Navin Nischol,Parikshit Sahni,Dev Kumar,Prem Chopra,Baby Afsana,Parveen Babi,Geeta Behl,Mithun Chakraborty,Katy Irani,Kalpana Iyer,Jullian,Yusuf Khan,Raj Kishore,Rajendranath Malhotra,Neelam Mehra"
Dr. Vidya,tt0055930,7.3,IMDbPro,Drama,"Manoj Kumar,Vyjayanthimala,Mumtaz Askari,Mumtaz Begum,Leela Chitnis,Prem Chopra,Helen,Nasir Hussain"
Qatil,tt0359859,5.9,IMDbPro,"Crime,Drama,Mystery","Aditya Pancholi,Sangeeta Bijlani,Shakti Kapoor,Kiran Kumar,Raza Murad,Vikram Gokhale,Anjana Mumtaz,Satyendra Kapoor,Jamuna,Pinchoo Kapoor,Mac Mohan,Birbal,Mohan Choti,Jaya Mathur,Harish Patel,Viju Khote,Sunil Dhawan"
Ek Bar Mooskura Do,tt0340092,6.4,IMDbPro,"Drama,Family","Joy Mukherjee,Tanuja Samarth,Deb Mukherjee,Rajendranath Malhotra,Bipin Gupta,Iftekhar,Sajjan,Shobhna Samarth,Harbans Darshan M. Arora,Birbal,Manik Dutt,Faryal,Jankidas,Roopesh Kumar,Maqsood,Surendra Rahi,Chinu Rajput"
Tulsi Vivah,tt0158292,6.9,1971,"Adventure,Fantasy","Abhi Bhattacharya,Jayshree Gadkar,Geetanjali,Anita Guha,Rajan Haksar,Moolchand,Polson,Babu Raje,Dara Singh Randhawa,Sardar Singh Randhawa,Ratnamala,Sunder"
Hare Kanch Ki Chooriyan,tt0268349,6.5,1967,"Drama,Family,Romance","Biswajeet Chatterjee,Shiv Kumar,Lalita Pawar,Rajendranath Malhotra,Helen,Nasir Hussain,Achala Sachdev,D.K. Sapru,Mridula Rani,Sabita Chatterjee,S.N. Banerjee,Govardhan Asrani,Sumati Gupte,Meena Talpade,Master Pappu,Brahm Bhardwaj,Jankidas"
Joseph Morder filme le défilé du premier mai (Carnet Filmé: 1er mai 1997),tt12453420,N/A,IMDbPro,Documentary,"Gérard Courant,Joseph Morder,Robi Morder"
Hai Apna Dil Toh Awara,tt5752458,6.8,IMDbPro,Comedy,"Sahil Anand,Divya Chouksey,Sareh Far,Niyati Joshi,Vikram Kochhar,Nilesh Lalwani,Karan Pahwa,Sonia Panshi,Raj Shroff,Herry Tangiri"
Lafange,tt0175837,6.3,1975,"Drama,Family","Randhir Kapoor,Mumtaz Askari,Pran Sikand,Sujit Kumar,Asha Sachdev,D.K. Sapru,Anwar Hussain,Gulshan Bawra,Rajan Haksar,Manorama,Rammohan Sharma,Moolchand,V. Gopal,Renu Joshi,Maruti,Harbans Papey"
Ek Ke Baad Ek,tt0274481,7.4,IMDbPro,"Drama,Family","Dev Anand,Tarla Mehta,Sharda,Hiralal,Radhakrishan,Prabhu Dayal,Ravikant,Madhu Apte,S.K. Prem,Harbans Darshan M. Arora"
Nausherwan-E-Adil,tt0243447,7.0,IMDbPro,"Action,Adventure,Drama","Sohrab Modi,Raaj Kumar,Mala Sinha,Bipin Gupta,Agha,Murad,Niranjan Sharma,Shammi,Amir Banu,Naseem Banu,Uma Dutt,Heera Sawant"
Durgaa,tt0243230,6.3,IMDbPro,"Action,Crime","Hema Malini,Raj Babbar,Pran Sikand,Rajesh Khanna,Yunus Parvez,Chandrashekhar Vaidya,Mohan Choti,Leena Das,Aruna Irani,Jankidas,Ashok Kumar,Alka Noopur"
The Foundation Stone,tt0177480,6.3,IMDbPro,Drama,"Dolly Ahluwalia,Raja Bundela,Neena Gupta,Anita Kanwar,Annu Kapoor,Madhumalti Kapoor,Pankaj Kapur,Satish Kaushik,Alok Nath,Devki Nandan Pandey,Rajesh Puri,K.K. Raina"
Solva Sawan,tt0156093,6.0,IMDbPro,Drama,"Adil Amaan,Kulbhushan Kharbanda,Madhukar,Amol Palekar,Dina Pathak"
Hum Intezaar Karenge,tt0363691,5.7,IMDbPro,"Drama,Romance","Mithun Chakraborty,Padmini Kolhapure,Vinod Mehra,Shafi Inamdar,Dina Pathak,Urmila Bhatt,Beena Banerjee,Birbal,Manmauji,Vikas Banerjee,Moolchand,K.C. Kund,Johar,Sunil,Usman,Jagdev Bhambri,Mohan Choti"
Badnam Farishte,tt0384822,5.9,IMDbPro,"Crime,Drama","Rajesh Khanna,Sharmila Tagore,Sona Mastan Mirza,Amrit Patel,Arvind Rathod,Atam Prakash,Bharat Kapoor,Chetan,Gurnam Singh,Jayesh Shah,Mahendra,Rajoo,Yash Tandon,Rajnish,Anwar Hussain,Pinchoo Kapoor,Shivraj"
Apna Bana Lo,tt0247933,5.6,IMDbPro,"Drama,Family","Jeetendra,Rekha,Amrish Puri,Lalita Pawar,Shakti Kapoor,Kalpana Iyer,Mehmood Jr.,Rakesh Bedi,Javed Khan Amrohi,Anita Sarin,Kavita Kiran,Anu Dhawan,Madhup Sharma,Birbal,Raja Duggal,Vikas Anand,C.S. Dubey"
Pran Jaye Par Vachan Na Jaye,tt0070558,6.9,1974,"Action,Drama,Musical","Sunil Dutt,Rekha,Bindu Desai,Ranjeet Bedi,Jeevan Dhar,Madan Puri,Jayshree Talpade,Iftekhar,Suhail,S.P. Mahendra,Maruti,Jankidas,Keshto Mukherjee,Premnath Malhotra,Rajan Haksar,Birbal,Indira Bansal"
Taxi Chor,tt0081605,5.2,IMDbPro,"Crime,Thriller","Indira Bansal,Master Bhagwan,Abhi Bhattacharya,Bharat Bhushan,Mithun Chakraborty,Dhumal,Jagdeep,Padma Khanna,Sulochana Latkar,Rajendranath Malhotra,Raj Mehra,Keshto Mukherjee,Mukri,Murad,Nathuram,Polson,Madan Puri"
Paisa Yeh Paisa,tt0419005,5.0,IMDbPro,"Action,Crime,Drama","Bindu Desai,Gulshan Grover,Pinchoo Kapoor,Satyendra Kapoor,Huma Khan,Shashi Kiran,Nutan,Kanwarjeet Paintal,Amrish Puri,Nivedita Saraf,Shammi,Meenakshi Sheshadri,Om Shivpuri,Jackie Shroff"
Aakhri Daku,tt0178172,5.9,IMDbPro,Action,"Randhir Kapoor,Vinod Khanna,Rekha,Reena Roy,Sujit Kumar,Ranjeet Bedi,Kanwarjeet Paintal,Agha,Keshto Mukherjee,Paidi Jairaj,Mumtaz Begum,Dulari"
Bhookamp,tt0350613,4.7,IMDbPro,"Action,Drama,Thriller","Firoz Ali,Harbans Darshan M. Arora,Deven Bhojani,Ramesh Goyal,Rohini Hattangadi,Vasant Ingle,Jamuna,Jeetendra,Muni Jha,Mohan Joshi,Prasad Kavle,Ahmed Khan,Mamta Kulkarni,Johny Lever,Anant Mahadevan,Archana Naik,Navin Nischol"
Ameer Aadmi Gharib Aadmi,tt0213449,5.6,IMDbPro,Drama,"Amitabh Bachchan,Zeenat Aman,Rabia Amin,Parveen Babi,Brahm Bhardwaj,Birbal,Dinesh Hingoo,Kalpana Iyer,Pinchoo Kapoor,Shakti Kapoor,Amjad Khan,Imtiaz Khan,Kader Khan,Mazhar Khan,Lilliput,Manmauji,Ratnamala"
Bharosa,tt0056866,6.6,1963,"Comedy,Drama,Romance","Guru Dutt,Asha Parekh,Mehmood,Sudesh Kumar,Kanhaiyalal Chaturvedi,Nana Palsikar,Shivraj,Om Prakash,Neena,Sulochana Chatterjee,Lalita Pawar,Shobha Khote,Sai,Subbalaxmi"
Virgo (1970 film),tt19380358,7.0,IMDbPro,Comedy,"Salah Zulfikar,Nahed Sharif,Adel Emam,Lebleba"
Payal Ki Jhankaar,tt0156882,5.9,1980,Romance,"Alankar Joshi,Komal Mahuvakar,Surinder Kaur,Veena,Bandini,Shail Chaturvedi,C.S. Dubey"
Do Dilon Ki Dastaan,tt0359167,5.1,IMDbPro,Romance,"Sanjay Dutt,Padmini Kolhapure,Shakti Kapoor,Om Prakash,Arun Govil,Kader Khan,Kaajal Kiran,Pinchoo Kapoor,Shobha Khote"
Stuntman,tt6539830,6.6,2018,Documentary,"Eddie Braun,Conrad E. Palmisano,Buddy Joe Hooker,Gary Davis,Scott Truax,Slash,Lee Blaine,Brad Ewing,Craig Hosking,Elia P. Popov,Steve Picerni,Eric Norris,Troy Lee,Evel Knievel,Brent Fitz"
Shiv Ram,tt0376884,4.5,IMDbPro,"Action,Crime,Drama","Jeetendra,Aditya Pancholi,Sadashiv Amrapurkar,Sangeeta Bijlani,Yashwant Dutt,Sonika Gill,Jaaved Jaaferi,Javed Khan Amrohi,Kiran Kumar,Amrit Patel,Neeta Puri,Ekta Sohini"
Insaaf Ki Awaaz,tt0091267,5.0,IMDbPro,"Action,Drama","Rekha,Anil Kapoor,Richa Sharma,Kader Khan,Anupam Kher,Raj Babbar,Pallavi Joshi,Jagdeep,Govardhan Asrani,Aruna Irani,Roopesh Kumar,Shafi Inamdar,Gulshan Grover,Tej Sapru,Nilu Phule,Sushma Seth,Mohan Choti"
Aakhri Goli,tt0075618,5.0,IMDbPro,Action,"Sunil Dutt,Leena Chandavarkar,Farida Jalal,Ajit Khan,Amjad Khan,Om Prakash,Nirupa Roy,Urmila Bhatt,Brahmachari,Ajit Singh Deol,Rajan Haksar,Indu Mehta,Yunus Parvez,Keshav Rana,Randhir,Raju Shrestha,Rajeet Sood"
Trishakti,tt0410809,4.5,IMDbPro,"Action,Crime,Drama","Sadashiv Amrapurkar,Sunil Dhawan,Milind Gunaji,Jatin Kanakia,Sharad S. Kapoor,Shehzad Khan,Anil Nagrath,Govind Namdeo,Vishwajeet Pradhan,Radhika,Altaf Raja,Mukesh Rawal,Javed Rizvi,Tej Sapru,Sharad Sharma,Himani Shivpuri,Tiku Talsania"
Dilbar,tt0346870,4.6,1994,"Drama,Romance","Mamta Kulkarni,Rishikesh Raj,Nawaz Khan,Johny Lever,Tanushree,Suresh Oberoi,Kulbhushan Kharbanda,Laxmikant Berde,Tej Sapru,Beena Banerjee,Reema Lagoo,Gouri Khurana,Aparajita,Zubaida,Rooplata,Avtar Gill,Rakesh Bedi"
Laat Saab,tt0104660,3.0,1992,"Action,Crime,Drama","Ishrat Ali,Govardhan Asrani,Sharokh Bharucha,Brij Gopal,A.K. Hangal,Saeed Jaffrey,T.P. Jain,Bharat Kapoor,Mohsin Khan,Baby Kim,Neelam Kothari,Rami Reddy,Sushma Seth,Jackie Shroff,K.N. Singh,Sunanda,Sarita Thakur"
Dand Nayak,tt0446118,4.3,1998,Action,"Arun Bakshi,Arun Bali,Manek Bedi,Mithilesh Chaturvedi,Tisca Chopra,Ayesha Jhulka,Bharat Kapoor,Satyendra Kapoor,Feroz Khan,Inder Kumar,Anil Nagrath,Aditya Pancholi,Paresh Rawal,Naseeruddin Shah,Joginder Shelly,Shilpa Shirodkar"
Marmayogi,tt0260168,7.8,1951,"Action,Drama,Thriller","M.G. Ramachandran,Anjali Devi,Madhuri Devi,S.V. Sahasranamam,Jawar N. Sitaraman,M.N. Nambiar,Serukalathun Sama,Pandari Bai,S.A. Natarajan,M.S.S. Bhagyam"
Dil Toh Deewana Hai,tt5784778,7.0,IMDbPro,"Drama,Romance","Zeenat Aman,Raj Babbar,Meenu Bhardwaj,Raja Bundela,Shweta Giri,Haider Khan,Hyder Khan,Mobin Khan,Mohsin Khan,Mohsin Afroz Khan,Sushmita Mukherjee,Alok Nath,Hemant Pandey"
Ratnadeep,tt0158145,7.7,IMDbPro,"Drama,Family","Hema Malini,Girish Karnad,Dheeraj Kumar,A.K. Hangal,Sulochana Latkar,Nandita Thakur,Prema Narayan,Pinchoo Kapoor,Yunus Parvez,Sagar,Poornima Jayaram,R.S. Chopra,Gautam Sarin,Neelima Azim,Amol Sen,Manmauji,Narayan"
Do Musafir,tt0214635,7.5,1978,"Drama,Family,Romance","Shashi Kapoor,Rekha,Ashok Kumar,Prem Chopra,Pran Sikand,Jagdeep,Meena Talpade,Chandrashekhar Vaidya,Manorama,Dulari,M.B. Shetty,Vishal Desai,Raju Shrestha,Shivraj,Chaman Puri,Tulsi,Shekhar Azaad"
Mama Bhanja,tt0357890,6.5,IMDbPro,"Comedy,Drama,Family","Shammi Kapoor,Randhir Kapoor,Parveen Babi,Asha Sachdev,Nadira,Raj Kishore,Rammohan Sharma,Lalita Pawar,Hari Shivdasani,Moolchand,Jagdish Raj,Ghanshyam Rohera,Master Sailesh,Randhir,Tilak Raj,Rajan Kapoor,Hangama"
Love and God,tt0091439,6.0,IMDbPro,"Drama,Romance","Nimmi,Sanjeev Kumar,Jayant,Agha,Nasir Hussain,Simi Garewal,Pran Sikand,Nazima,Achala Sachdev,Lalita Pawar,Randhir,Hiralal,Samson,Murad,Amjad Khan,Amar,Polson"
Faulad,tt0175608,6.4,1963,"Action,Adventure,Drama","Dara Singh Randhawa,Mumtaz Askari,Minoo Mumtaz,Kamran,Randhir,Shyam Kumar,Ratnamala,Kamal Mehra,Praveen Paul,Uma Dutt,Habib,Baburao Pahelwan,Vishwas Kunte,Jamal,Kamal Mohan,Nazir Kashmiri,Arvind"
Bhayaanak,tt2710158,6.1,IMDbPro,"Action,Crime,Horror","Mithun Chakraborty,Ranjeeta Kaur,Nilu Phule,Ranjan Grewal,Sadhu Meher,Sharat Saxena,Om Shivpuri,Chandrashekhar Vaidya,Jagdish Raj,Anees Bazmee,Madan Joshi,Ravi Kumar,Shashi Ranjan,Reena Roy,Razia Sultana"
Anokha Milan,tt0499182,6.6,1972,Drama,"Dharmendra,Pranoti Ghosh,Brahm Bhardwaj,Abhi Bhattacharya,Dilip Kumar,Raj Mehra"
Dear Zindagi,tt5946128,7.4,2016,"Drama,Romance","Alia Bhatt,Shah Rukh Khan,Kunal Kapoor,Priyanka Moodley,Prateek Jain,Aditya Roy Kapoor,Ali Zafar,Bobby Duggal,Angad Bedi,Darwin,Raj Bhansali,Sharic Sequeira,Dilip,Akanksha Gade,Ira Dubey,Richard Klein,Yashaswini Dayama"
Marine Drive,tt10958258,N/A,Cast & crew,"Action,Thriller","Dharshan Dharmaraj,Kalana Gunasekara,Nayanathara Wickramarachchi,Shyam Fernando,Ruvin De Silva,Dharmapriya Dias,Xavier Kanishka"
Hanste Khelte,tt1252292,5.7,1984,Crime,"Mithun Chakraborty,Zarina Wahab,Vijayendra Ghatge,Rakesh Roshan,Asha Sachdev,Shreeram Lagoo,Jagdeep,Iftekhar,Asit Kumar Sen,Keshto Mukherjee,Raza Murad,Amol Sen,Datta Bhatt,Disha,Shibani Bhattacharya,Kalpana Iyer,Murad"
Do Dishayen,tt0215721,6.7,1982,"Drama,Romance","Dharmendra,Shreeram Lagoo,Nirupa Roy,Satyendra Kapoor,Prem Chopra,Asit Kumar Sen,Shammi,Aruna Irani,Manik Dutt,Dulari,Rajan Haksar,Asha Sharma,Sudhir Pandey,Mushtaq Merchant,Shivraj,Jagdish Raj,Brahm Bhardwaj"
Param Dharam,tt0363876,5.7,IMDbPro,"Action,Crime,Drama","Rakesh Bedi,Mithun Chakraborty,Moushumi Chatterjee,Sudhir Dalvi,Dan Dhanoa,Sunil Dhawan,Viju Khote,Madhu Malhotra,Mandakini,Prema Narayan,Navin Nischol,Amrish Puri,Divya Rana,Sumeet Saigal,Satish Shah,Gurbachan Singh,Tiku Talsania"
Chhoti Bahoo,tt0976027,5.6,IMDbPro,"Drama,Family","Vikas Anand,Beena Banerjee,Bindu Desai,Avtar Gill,Renu Joshi,Kader Khan,Uma Khosla,Reema Lagoo,Anant Mahadevan,Sushmita Mukherjee,Kunika Sadanand,Vikas Shaney,Shilpa Shirodkar,Ashok Sukhija,Tiku Talsania,Deepak Tijori,Vinod Tripathi"
Atithee,tt0077183,6.3,1978,"Drama,Romance","Shashi Kapoor,Shabana Azmi,Shatrughan Sinha,Vidya Sinha,Utpal Dutt,Mac Mohan,Deven Verma,Bharat Bhushan,Urmila Bhatt,Gayatri,Viju Khote"
C.I.D. 909,tt0175508,5.6,IMDbPro,"Action,Crime,Drama","Feroz Khan,Mumtaz Askari,Helen,Rajan Haksar,Rammohan Sharma,Brahm Bhardwaj,Uma Dutt,Tun Tun,Mohan Sherry,Bela Bose,Paro,Paresh Kumar,Meenaxi,Rajan Kapoor,M.B. Shetty,Balaram,Nadira"
Dana Paani,tt0373778,5.6,1989,"Action,Crime,Drama","Mithun Chakraborty,Padmini Kolhapure,Nirupa Roy,Shafi Inamdar,Sadashiv Amrapurkar,Aruna Irani,Madhu Malhotra,Manik Irani,Raj Tilak,Sharat Saxena,Sudhir Dalvi,Rajesh Puri,Shreeram Lagoo,Mohan Choti,Black Billy,Nawab,Ghanshyam Rohera"
Maine Dil Tujhko Diya,tt0326600,4.0,2002,"Action,Romance","Sohail Khan,Sameera Reddy,Sanjay Dutt,Kabir Bedi,Dalip Tahil,Rajpal Naurang Yadav,Amrita Prakash,Sarfaraz Khan,Heenaa Biswas,Eijaz Khan,Archana Puran Singh,Aashif Sheikh,Neeraj Vora"
Sagaai,tt0247680,5.5,IMDbPro,"Drama,Action,Family","Rajshree,Biswajeet Chatterjee,Rehman Khan,Rajendranath Malhotra,Raj Mehra,Prem Chopra,Jayant,Durga Khote,Helen,Iftekhar,Johnny Whisky,Tun Tun"
Ek Din Aadhi Raat,tt1720091,4.8,1971,"Romance,Thriller","Kumkum,Sujit Kumar,Aruna Irani,Mohan Choti,Asit Kumar Sen,Meenakshi,Praveen Paul,Baldev,Baldev Mehta,Kundan,Murad,Moolchand,Ramesh,Devand Jr.,Nirmal Anand,Madhumati,Manmohan"
Mulzim,tt0154912,6.4,IMDbPro,"Crime,Drama","Nisar Ahmad Ansari,Helen,Pradeep Kumar,Nilofer,Shakila"
Jodidar,tt0273695,4.3,IMDbPro,Fantasy,"Bindushree,Mithun Chakraborty,Prem Chopra,Shama Deshpande,Puneet Issar,Johny Lever,Anjana Mumtaz,Kanwarjeet Paintal,Aditya Pancholi,Vishwajeet Pradhan,Raasi"
Bekaraar,tt0312445,3.7,1983,"Drama,Romance","Sanjay Dutt,Padmini Kolhapure,Ashok Kumar,Om Puri,Supriya Pathak,Govardhan Asrani,Mohnish Behl,Mohan Choti,Seema Deo,Dulari,Satyendra Kapoor,Purnima,Tej Sapru,Om Shivpuri"
Papeeha,tt0250642,8.3,IMDbPro,Drama,"Milind Gunaji,Veeni Paranjape Joglekar"
Lav Kush,tt0290231,6.2,1997,"Adventure,Drama,Fantasy","Jeetendra,Jaya Prada,Arun Govil,Dara Singh Randhawa,Master Adil,Baby Shrestha,Pran Sikand,Beena Banerjee,Aditi Chatterji,Chumi Chatterji,Jayshree Gadkar,Isha Gupta,Aruna Irani"
Ek Aur Sikander,tt0827765,7.2,1986,"Action,Drama","Mithun Chakraborty,Anita Raj,Rakesh Roshan,Rati Agnihotri,Jeevan Dhar,Shreeram Lagoo,Amrish Puri,Tanuja Samarth,Geeta Kak,Sujit Kumar,Prakash Gill,Vikas Anand"
Humsaya,tt0063111,6.8,IMDbPro,"Action,Drama,Mystery","Mala Sinha,Joy Mukherjee,Sharmila Tagore,Rehman Khan,Gajanan Jagirdar,D.K. Sapru,Malika,Madan Puri,Jankidas,Jagdish Kamal,Moosa,B.K. Mukherjee,Jaggu,Khurshid Bawra,Gopal,Polson,Kartar Singh"
Hinein! Fussball - Weltmeisterschaft 1958,tt0195783,6.5,IMDbPro,Documentary,"Heinz Gottschalk,Steve Hudson,Heribert Meisel"
Ek Se Bhale Do,tt0384074,6.1,IMDbPro,"Action,Comedy,Drama","Rati Agnihotri,Ranjeet Bedi,Balwant Dullat,Kumar Gaurav,Shammi Kapoor,Amjad Khan,Guddi Maruti,Monty Nath,Master Ravi,Parikshit Sahni,Monty Sharma,Gurbachan Singh,Rahul Singh"
Kabeela,tt0367918,5.8,1976,"Action,Adventure,Crime","Feroz Khan,Rekha,Kamini Kaushal,Imtiaz Khan,Premnath Malhotra,Bindu Desai,Surendra,Habib,Dumasia,Nawab,Sonia,Sharat Saxena,Harbans Darshan M. Arora,Madan Verlley,Jagdish Joshi,Rammi,V. Gopal"
Kabeela,tt0367918,5.8,1976,"Action,Adventure,Crime","Feroz Khan,Rekha,Kamini Kaushal,Imtiaz Khan,Premnath Malhotra,Bindu Desai,Surendra,Habib,Dumasia,Nawab,Sonia,Sharat Saxena,Harbans Darshan M. Arora,Madan Verlley,Jagdish Joshi,Rammi,V. Gopal"
Maan Gaye Ustaad,tt0243396,5.9,IMDbPro,Drama,"Shashi Kapoor,Pran Sikand,Amjad Khan,Ashok Kumar,Rajan Kapoor,Bindu Desai,Master Ravi,Om Prakash,Ritu Kamal,Sonia Sahni,Murad,Gajanan Jagirdar,Randhir,Suparna Anand,Ajit Khan,Hema Malini,M.B. Shetty"
Munna Bhai M.B.B.S.,tt0374887,8.1,2003,"Comedy,Drama","Sanjay Dutt,Arshad Warsi,Gracy Singh,Boman Irani,Sunil Dutt,Rohini Hattangadi,Kurush Deboo,Jimmy Shergill,Yatin Karyekar,Khurshed Lawyer,Bomie E. Dotiwala,Rohitash Gaud,Priya Bapat,Rita Puri,Surendra Rajan,Mumait Khan,Suresh Chatwal"
The Princess and the Frog,tt0780521,7.1,2009,"Animation,Adventure,Comedy","Anika Noni Rose,Keith David,Oprah Winfrey,Bruno Campos,Michael-Leon Wooley,Jennifer Cody,Jim Cummings,Peter Bartlett,Jenifer Lewis,Terrence Howard,John Goodman,Elizabeth Dampier,Breanna Brooks,Ritchie Montgomery,Don Hall,Paul Briggs,Jerry Kernion"
Khoon Ki Pukaar,tt0360712,5.7,IMDbPro,"Action,Drama,Musical","Vinod Khanna,Shabana Azmi,Aruna Irani,Pran Sikand,Amjad Khan,Iftekhar,Roopesh Kumar,Rita Bhaduri,Krishnakant,Madhup Sharma,Birbal,Jankidas,Murad,Purnima,Chandrashekhar Vaidya"
Balmaa,tt0404806,6.6,IMDbPro,Romance,"Avinash Wadhawan,Ayesha Jhulka,Avtar Singh Gullu,Rakesh Hans,Saeed Jaffrey,Anjana Mumtaz,Ghanshyam Rohera"
Ek Hasina Do Diwane,tt0388913,5.5,IMDbPro,"Comedy,Drama,Romance","Jeetendra,Babita Kapoor,Johnny Walker,Vinod Khanna,Nirupa Roy,Om Prakash,Manmohan Krishna,Asha Potdar,Hari Shivdasani,Tun Tun,B.B. Bhalla,Savita,Ram Avtar,Rita Baxi,Kumud Tripathi,Bhola Shah,Yunus Parvez"
Jahan Ara,tt0137847,5.5,IMDbPro,Romance,"Bharat Bhushan,Mala Sinha,Shashikala Jawalkar,Prithviraj Kapoor,Om Prakash,Sunder,Aruna Irani,Randhir,Minoo Mumtaz,Siddhu,Farida Jalal,Achala Sachdev"
Bedaag,tt0207331,5.7,1965,"Drama,Family","Nanda Karnataki,Manoj Kumar,Shashikala Jawalkar,Mehmood,Raj Mehra,Shobha Khote,Gani,Jagdish Kanwal,Mumtaz Begum,Mirajkar,Kammo,Lalita Pawar,Raju,Rekha,Raj Deep,Savita,Lalit Kumar"
"1918 Pandemic, AKA Spanish Flu - Case File 53",tt23201528,N/A,IMDbPro,,
Ek Hi Maqsad,tt0448454,5.1,IMDbPro,"Action,Drama,Thriller","Raj Kiran,Om Puri,Divya Rana,Satish Shah,Rakesh Bedi,Danny Denzongpa,Kim,Rita Rani Kaul,Sarwar,Bharat Bhushan,Sulabha Arya,Bansal,Neena Vij,Bhupendra Sood,Tarendra,Brij Gopal,Ramesh Goyal"
Kanwarlal,tt0363735,4.5,1988,"Action,Drama","Salma Agha,Raj Babbar,Birbal,Rajan Haksar,Jankidas,Jeetendra,Pinchoo Kapoor,Amjad Khan,Feroz Khan,Viju Khote,Manmohan Krishna,Sujata Mehta,Tej Sapru"
Dhoti Lota Aur Chowpatty,tt0315487,4.8,1975,Comedy,"Ranjeet Bedi,Laxmi Chhaya,Mohan Choti,Bindu Desai,Jeevan Dhar,Dharmendra,Dulari,Helen,Nasir Hussain,Jagdeep,Farida Jalal,Jankidas,Satyendra Kapoor,Shobha Khote,Roopesh Kumar,Sanjeev Kumar,Premnath Malhotra"
Aisa Kyon Hota Hai?,tt0465376,3.9,IMDbPro,"Action,Crime,Drama","Rati Agnihotri,Aryan Vaid,Megha Chatterji,Rachana Maurya,Amit,Gopi Bhalla,Mehul Bhojak,Dominic Emmanuel,Avtar Gill,Anisha Hinduja,Mitra Joshi,Johny Lever,Akanksha Malhotra,Shruti Malhotra,Manish Mathur"
Fever Pitch (the 1997 film): QK Fan Club Preview,tt29194990,N/A,IMDbPro,Sport,
Daulat Ke Dushman,tt0396553,3.2,IMDbPro,Action,"Manu,Manjushree,Mehmood,Ajit Khan,Pran Sikand,Kanwarjeet Paintal,Shatrughan Sinha,Vinod Khanna,Agha,Brahmachari,Prem Chopra,Mohan Choti,Bindu Desai,Helen,Nasir Hussain,Aruna Irani,Durga Khote"
Shri Krishna Leela,tt0270666,7.8,IMDbPro,"Adventure,Comedy,Drama","Pritam Arjun,Baburaje,Master Baby,Master Bhagwan,Bismillah,Charusheela,Dalpat,Deepak,Manher Desai,Kumar Dighe,Uma Dutt,Jayshree Gadkar,Ganga,Tabassum Govil,Habib,Heena Kumari,Ruga Pahelwan"
Nidaan,tt0273884,6.5,IMDbPro,"Drama,Romance","Shivaji Satam,Reema Lagoo,Nisha Bains,Sunil Barve,Sanjay Dutt,Mohan Joshi,Shagufta Ali,Sunil Shende,Shama Deshpande,Dilip Prabhavalkar,Bharat Jadhav,Sonali Pandey"
